id_jeu,titre_jeu,References,auteurs,date_parution_debut,date_parution_fin,information_date,version,nombre_joueurs,age_min,mots_cles,num_boite,localisation_cnj,mecanisme1,mecanisme2,mecanisme3,collection_origine,etat,code_barre
3715.0,Ballade Des Dalton (La),DARGAUD - Jeux Dargaud(Editeur) / ,UDERZO (dessinateur BD)(Dessinateur) /,1978.0,,Boite,France,2-6,10,"Bande Dessinee, Droit Derive",18.0,Droits Derives 2,Lancers de dés,Parcours,Hasard,,,
10183.0,Asterix Et Cleopatre /  Puissance 4,DARGAUD - Jeux Dargaud(Editeur) / ,MORRIS (dessinateur BD)(Dessinateur) /,2008.0,,,France,2,12,"Bande Dessinee, Droit Derive",18.0,Droits Derives 2,Lancers de dés,Parcours,Hasard,,,
7591.0,Einauge Sei Wachsam !,Editions Albert René / Goscinny - Uderzo(Licence) / Atlas Paris (éditions)(Editeur - Distributeur) / ,,2009.0,,Boite,Usa,2-5,6,,18.0,Mer Pb,Connexion,Affrontement,,,,
5314.0,Jochen Der Rochen ( Raymond La Raie),AMIGO(Licence) / GIGAMIC(Editeur - Distributeur) / ,KRAMER Wolfgang(Auteur) / FREYTAG Eckhard(Illustration - graphisme) / KIESLING Michael(Auteur) /,2004.0,,Boite,Pays Bas,2-6,10,"Poissons, Animaux, Anniversaire (Fête) Gateau",18.0,Mer 2,,,,,,
6693.0,Thalassa (Bioviva),ZOCH / ,LUDWIG Manfred() /,2003.0,,Boite,Usa,2-6,,"Ambiance, Connaissances, Mer",18.0,Mer 1,,,,,,
6052.0,Pirates (Les),BIOVIVA / FR3 / ,FRAGA Roberto() /,1994.0,1999.0,,Canada,2-4,8,,18.0,Mer 2,,,,,,
7436.0,Codex,TACTIC FRANCE(Editeur - Distributeur) / MENDOCINO GAMES COMPANY(Licence) / ,Scott Peterson(Auteur) /,,,,France,2,7,Lettres Mots,19.0,Lettres,,,,,,
3995.0,Carabistouille,SCHMIDT Spiele / ,,1990.0,,Acquisition,France,2-6,,"Ambiance, Langue Francaise",19.0,Com/Imaginaire,,,,,,
3733.0,Baratin,ed du HIBOU / ,RALET B.() / HOUBAERT Véronique() /,2002.0,,Boite,Allemagne,1-6 ou plus,14,"Mots, Phrases",19.0,Ambiance 3,Expression orale,Jeu de rôles,,,,
3902.0,Brainstorm,Editions du Jeu (les) / ,Jean-Pierre Huntzinger (Auteur) / Laurence Puech (Illustratrice),1998.0,1999.0,Boite,Allemagne,2-2 en équipes,9,"Ambiance, Connaissances",19.0,Ambiance 1,Expression écrite,,,,,
5942.0,Patamania,MB Jeux(Marque) / Hersch & Company(Licence) / Hasbro International Inc(Editeur - Distributeur) / ,,1998.0,,Boite,France,3-12,15,"Ambiance, Pâte À Modeler",19.0,Ambiance 2,Connaissances,Contre la montre,,,,
6891.0,Tueur A Gages,SENTOSPHERE / ,QUINTIN Agnès() /,2003.0,,,Allemagne,3-10,7,"Ambiance, Gages",19.0,Ambiance 2,Création,,,,,
6301.0,Ronde Du Rire (La),TAG EDITIONS / ,OUDJANI Karine() / DUSSURGET Laurent() /,1973.0,,Boite,France,2-4,7,,19.0,Ambiance 2,Expression gestuelle,Gage,Parcours,,,
3846.0,Body Boggle (Pk),MB Jeux / ,,1984.0,,,France,4 ou plus,3,Ambiance,19.0,Cl Lettres 3 Expo,,,,,,
5711.0,Mister Bean Le Jeu,PARKER / ,,2000.0,,Boite,France,4-10,10,"Ambiance, Droit Derive, Mime",19.0,Ambiance 3,Adresse,Expression écrite,,,,
4292.0,Contrario,CABAJOU / Pilou Co / Tiger Television Limited / ,,2001.0,,Boite,France,2-6,10,Ambiance,19.0,Ambiance Pb 2,Parcours,Expression gestuelle,Connaissances,,,
359.0,Imperium Romanum,Interlude  - Cocktail games / ,FRAGA Roberto() / D'EPENOUX Matthieu() / L'HOMER Odet() /,,,,France,,10,"Historique, Antiquité",20.0,,Expression orale,Connaissances,,,,
10650.0,Fortuna,WEST END GAMES / ,,2011.0,,Boite,France,2-4,,"Historique, Antiquité",20.0,Antiquite 2,,,,,,
10565.0,"Rome: Imperium, Circus Maximus, Hannibal Vs Rome",THE GAME MASTER(Editeur - Distributeur) / LUDONOVA(Licence) / INTRAFIN GAMES(Licence) / ,STADLER Stefan(Auteur) / RIENECK Michael(Auteur) / VOHWINKEL Franz(Illustration - graphisme) / VOHWINKEL IMELDA(Illustration - graphisme) /,2001.0,,Boite,France,2-5,10,"Historique, Antiquité",20.0,Antiquite 2,Lancers de dés,Gestion de main,Déplacement / exploration,,,
4176.0,Civilization (Le Jeu De Plateau),GMT GAMES(Editeur - Distributeur) / ,KNIZIA Reiner(Auteur) /,2002.0,,Boite,France,2-6,8,"Civilisation, Jeu Video",20.0,,Majorité / influence,Gestion de main,Déplacement / exploration,,,
8103.0,Notre Dame,EAGLE GAMES / ,MEIER Sid() /,2007.0,,Boite,France,2-5,12,Epoque Renaissance Paris (Ville) Politique (Influence) Cathédrale,20.0,Moyen Age,Déplacement / exploration,Combinaison / collection,Lancers de dés,,,
6354.0,Sagaland,RAVENSBURGER Spieleverlag(Licence) / ALEA(Marque) / FILOSOFIA Editions(Editeur) / ,LIESKE Harald(Auteur) / FELD Stefan(Auteur) /,1981.0,,Boite,France,2-6,10,"Fantastique, Conte De Fée",20.0,Univ Moyen Age,Majorité / influence,Déplacement / exploration,Gestion de main,,,
374.0,Ivanhoe,RAVENSBURGER / ,RANDOLPH Alex() / MATSCHOSS Michel() /,2001.0,,Boite,Allemagne,3-6,6,"Angleterre, Chevaliers, Combat",20.0,Chevalerie Pb,Mémoire,Parcours,,,,
46.0,Avalon,TILSIT éditions(Editeur) / ,PACHERIE Francis(Auteur) / ROUDIER Emmanuel(Illustration - graphisme) / GUERINEAU Richard(Illustration - graphisme) /,1994.0,,,France,3-6,7,"Chevaliers, Moyen Age, Tournois (Joutes)",20.0,Univ Moyen Age,Mise / enchère,Gestion de main,Combinaison / collection,,,
7462.0,Anno Domini,FUN CONNECTION(Editeur) / ,SILLES Marco(Auteur) /,1995.0,,Boite,Allemagne,4,8,"Moyen-Age,",20.0,Univ Moyen Age,Combinaison / collection,Négoce / marchandage,,,,
3681.0,Aventuriers Du Rail (Les) Éd Marklin,EG SPIELE / ,Spartaco Albertarelli (Auteur),2006.0,,Boite,France,2-5,14,"Transports Ferroviaires, Trains, Allemagne",21.0,Transport 3,Déplacement / exploration,Lancers de dés,,,,
10441.0,Zug Um Zug Deutschland,DAYS OF WONDERS(Editeur) /,MOON Alan R.(Auteur) / DELVAL Julien(Auteur) /,2012.0,,Boite,Allemagne,2-5,8,"Transports Ferroviaires, Trains, Allemagne",21.0,Gamme Aventurier Du Rail,Connexion,Gestion de main,Combinaison / collection,,,
7652.0,Aventuriers Du Rail (Les) Scandinavie,DAYS OF WONDERS(Editeur - Distributeur) /,MOON Alan R.(Auteur) /,2008.0,,Boite,France,2-3,8,"Transports Ferroviaires, Trains, Danemark, Finlande, Norvège, Suède",21.0,Transport 3,Connexion,Gestion de main,Combinaison / collection,,,
3680.0,Aventuriers Du Rail (Les),DAYS OF WONDERS /,MOON Alan R.() / DELVAL Julien() / FAIDUTTI Bruno() /,2004.0,,Boite,France,2-5,8,"Trains, Transports Ferroviaires, Usa, Voie Ferree",21.0,Transport 3,Connexion,Gestion de main,Combinaison / collection,,,
7648.0,Ticket To Ride - Switzerland,DAYS OF WONDERS(Editeur) /,MOON Alan R.(Auteur) /,2007.0,,Boite,France,2-3,8,"Transports Ferroviaires, Trains, Suisse",21.0,Transport 3,Connexion,Gestion de main,Combinaison / collection,,,
10747.0,Ticket To Ride - United Kingdoms,DAYS OF WONDERS(Editeur) /,MOON Alan R.(Auteur) /,2015.0,,Boîte,France,2-5,8,"Transports Ferroviaires, Trains, Royaume-Unis, Pennsylvanie",21.0,,Connexion,Gestion de main,Combinaison / collection,,,
10118.0,Ticket To Ride Ext : Asia,DAYS OF WONDERS(Editeur - Distributeur) /,,2011.0,,Boite,France,2-6,8,"Transports, Trains, Asie",21.0,Gamme,Connexion,Gestion de main,Combinaison / collection,,,
10119.0,Ticket To Ride Ext : The Heart Of Africa,DAYS OF WONDERS(Editeur - Distributeur) /,MOON Alan R.(Auteur) / François VALENTYNE(Auteur) /,2012.0,,Boite,France,2-5,8,"Transports,Trains, Afrique",21.0,Gamme,Connexion,Gestion de main,Combinaison / collection,,,
7589.0,Aventuriers Du Rail (Les) - Le Jeu De Cartes,DAYS OF WONDERS(Editeur - Distributeur) /,,2008.0,,Boite,France,2-4,8,Transport Train,21.0,Transport 3,Connexion,Gestion de main,Combinaison / collection,,,
9623.0,Aventuriers Du Rail (Les) Ext : Europa 1912,DAYS OF WONDERS(Editeur) /,MOON Alan R.(Auteur) / DELVAL Julien(Auteur) /,2009.0,,Boite,France,2-5,8,Transport Ferroviaire Chemin De Fer Train Europe,21.0,Transport 3,Connexion,Gestion de main,Combinaison / collection,,,
8094.0,Aventuriers Du Rail (Les) Ext : Usa 1910,DAYS OF WONDERS /,MOON Alan R.() /,2006.0,,Boite,France,2-5,8,Transport Ferroviaire Chemin De Fer Train Etats Unis,21.0,Transport 3,Connexion,Gestion de main,Combinaison / collection,,,
10076.0,Aventuriers Du Rail (Les) Alvin & Dexter,DAYS OF WONDERS /,MOON Alan R.() /,2011.0,,Boite,France,2-5,8,"Transport Ferroviaire Chemin De Fer Train Monstres, Extras Terrestres",21.0,Gamme,Connexion,Gestion de main,Combinaison / collection,,,
,Aventuriers Du Rail (Les) Mon Premier Voyage,DAYS OF WONDERS(Editeur - Distributeur) /,,2016.0,,Boite,France,2-4,8,"Transports Ferroviaires, Trains, Amérique Du Nord",21.0,,Connexion,Gestion de main,Combinaison / collection,,,
7216.0,Hop Hop Galopons,DAYS OF WONDERS,MOON Alan R.(Auteur) /,2011.0,,,France,2-4,6,"Animaux, Équitation",22.0,Divers 14,Connexion,Gestion de main,Combinaison / collection,,,
6238.0,Rennraupe Rosalie (Rosalie La Chenille De Course),HABA(Editeur - Distributeur) / ,Suzanne GAWLIK (Autrice) / Stephanie KLASSEN (Illustratrice),1996.0,1998.0,Réédition 1998,Allemagne,2-4,3,"Animaux, Chenilles, Insectes",22.0,Animaux Pb 1,Mise / enchère,Gestion de main,Combinaison / collection,,,
3895.0,Boursicocotte,HABA / ,VAN EVEN Rik() / PROBST Petra() /,2003.0,,Achat,France,3-5,4,"Animaux, Economie, Encheres",22.0,Animaux Pb 2 Carton 2,Lancers de dés,Observation / écoute,,,,
3812.0,Bille Qui Roule (Kullerspass),WEEK END GAMES(Licence) / ASMODEE(Editeur - Distributeur) / ,BITTLER Bernard(Illustration - graphisme) / KOLTZE Rudiger(Auteur) /,1997.0,,Boite,France,2-4,10,"Arbres, Fruits, Nature",22.0,Nature Pb,Mise / enchère,Gestion de main,Combinaison / collection,,,
5970.0,Petit Ane (Le),HABA / ,WOLF Christian() / ROHNER Stéfanie() / Meinolf Nitsche() /,1990.0,,,France,2-4,5,"Anes, Animaux",22.0,Animaux Pb 1,Adresse,Combinaison / collection,,,,
5050.0,Hasch Mich (1994) (Attrape Moi),SCHMIDT International / ,B. S. Randle (Auteur) /,1994.0,,Boite,France,4-7,5,"Animaux, Souris",22.0,Animaux Pb 1,Adresse,,,,,
6215.0,Rapidos,HABA(Editeur - Distributeur) / ,Martina Leykamm (illustratrice),1993.0,,Boite,France,3-5,4,"Animaux, Souris",22.0,Animaux Pb 1,Rapidité / réflexes,Observation / écoute,,,,
6047.0,Pique-Nique Pingouins,RAVENSBURGER / ,HERMANN Klaus() / RIEDESSER Wolfgang() /,1997.0,,Boite,Allemagne,2-4,7,"Animaux, Banquise, Mer, Peche, Pingouins, Poissons",22.0,Banquise,Adresse,Lancers de dés,Contre la montre,,,
5970.0,Petit Ane (Le),RAVENSBURGER / ,WELZ Christine() /,1990.0,,,France,2-4,5,"Anes, Animaux",22.0,Animaux Pb 1,Lancers de dés,Collecte,Parcours,,,
3640.0,Attrape-Moi (Ravens) (Grand 1996),SCHMIDT International / ,,1996.0,,Boite,Allemagne,2,5,"Animaux, Souris",22.0,Animaux Pb 1,,,,,,
6506.0,Souriciere (Ravensburger),Cactus Services(Licence) / RAVENSBURGER(Editeur - Distributeur) / ,,1980.0,,Boite,France,2-6,5,"Animaux, Souris",22.0,Animaux Pb 1,Lancers de dés,Chance,Affrontement,,,
10547.0,Minuscule,RAVENSBURGER / ,"Ingeborg Ahrenkiel, Isolde Schmitt-Menzel (Auteurs) / Imke Kretzmann, Isolde Schmitt-Menzel (Illustrateurs)",2006.0,,Règle,France,2-6,5,"Adaptation Télé, Nature, Animaux",22.0,Animaux Pb 1,Parcours,Lancers de dés,,,,
5838.0,Nonoss Party,ASMODEE(Editeur - Distributeur) / BOMBYX(Développement) / MOONSTER GAMES(Licence) / ,Juhwa Lee (Auteur),2003.0,,Boite,Allemagne,3-6,5,"Animaux, Chiens",22.0,Animaux Pb 1,Course,Objectif secret,Gestion de main,,,
10612.0,Joomba !,LOOPING éditions / ,PROUTEAU Olivier() / GUITTARD Dominik() /,2012.0,,Boite,France,2-8,8,Animaux,22.0,Ambiance Pb 1,Combinaison / collection,,,,,
10610.0,Ecrase Limace,IELLO(Editeur - Distributeur) / ,POLOUCHINE Igor(Illustration - graphisme) / FRAGA Roberto(Auteur) /,2014.0,,,Allemagne,2-6,6,"Jardin, Animaux",22.0,Animaux Pb 1,Observation / écoute,Expression orale,,,,
5293.0,Coucou (Jeu Du),Claire et Pierre EDITIONS(Editeur - Distributeur) /,"CLAIRE & PIERRE (Auteurs) / Pierre MOMEUX
Emmanuelle TCHOUKRIEL (Illustrateurs)",1980.0,,Boite,France,2-4,5,"Animaux, Oiseaux",22.0,Animaux Pb 1,Observation / écoute,Rapidité / réflexes,Création,,,
5619.0,Medor Flairetout,RAVENSBURGER / ,Dick Bruna (Illustrateur),1989.0,,Boite,France,2-6,4,"Animaux, Chiens",22.0,Animaux Pb 1,Déplacement / exploration,Placement de tuiles,,,,
3632.0,Attention A La Marche (Tf1 Games),RAVENSBURGER / ,MEISTER Heinz() / DE HAEN Wolfgang() /,2002.0,,,Belgique,2-4,5,"Television (Jeu), Connaissances",22.0,,Observation / écoute,Déplacement / exploration,,,,
10226.0,Toutoufou !,TF1 Games / ,Studio Jeux Druon,2004.0,,Boite,France,2-4,8,,22.0,Animaux  Sauvages,,,,,,
8802.0,Zooloretto Exotic,Michael Kohner Corporation(Licence) / JEUX RAVENSBURGER S.A.S.(Editeur) / ,MAIR David(Auteur) / BILL VAN ORDEN(Auteur) / KOZAK(Illustration - graphisme) / KOZAK(Photographe) /,2009.0,,Boite,France,2-5,4,"Zoo, Animaux Exotiques",22.0,Animaux Sauvages 2,,MAIR David(Auteur) / BILL VAN ORDEN(Auteur) / KOZAK(Illustration - graphisme) / KOZAK(Photographe) /,2004,,,
9224.0,Jungle (Jeu De La) (Nathan),ABACUS SPIELE / ,SCHACHT Michael(Auteur) /,,,,France,,8,Animaux Réfléxion Pions,22.0,,,,,,,
8803.0,Crokitoo,Fernand NATHAN(Editeur) / ,,2009.0,2010.0,,Autriche,2-6,,"Alimentation, Observation Rapidité",22.0,Animaux Divers,,,,,,
9244.0,Tango De Tarentule (Le),BIOVIVA / ,,2010.0,,Boite,Belgique,2-5,5,Ambiance Cris Des Animaux  Insectes Araignée,23.0,Animaux Pb 1,,,,,,
4956.0,Gastero Speed Les Gros Bourgognes,GIGAMIC / DREI MAGIER SPIELE / ,ZEIMET Jacques() / VOGT Rolf() /,2000.0,,Boite,France,2-6,7,"Animaux, Courses, Escargots",23.0,Animaux Pb 1,Rapidité / réflexes,Mémoire,Expression orale,,,
4957.0,Gastero Speed Les P'Tits Gris,TILSIT éditions / ,BERNARD Pascal() / FRAISIER Olivier() / ROUDIER Emmanuel() /,2000.0,,Boite,France,2-6,10,"Animaux, Courses, Escargots",23.0,Animaux Pb 1,Course,Gestion de main,,,,
,Schweinerei,TILSIT éditions / ,BERNARD Pascal() / FRAISIER Olivier() / ROUDIER Emmanuel() /,1984.0,,,France,2,10,Animaux,23.0,,Course,Gestion de main,,,,
,Les Capetiens En 7 Familles,MB Spiele (éditeur-Distributeur) /,,,,,France,3-6,8,"7 Familles, Historique",23.0,,Lancers de dés,Stop ou encore,,,,
4741.0,Entenmarsch (La Ronde Des Canetons),Caisse Nationale des monuments historiques et des sites,,2003.0,,Boite,France,2-6,,"Animaux, Canards",23.0,Animaux Pb 1,Combinaison / collection,,,,,
7671.0,Mow (Limited Edition),HABA / ,MEISTER Heinz() / SCHOBER Michael() /,2009.0,,Sure,France,2,3,Animaux Vaches Mouches,23.0,Animaux Pb 3,Mémoire,,,,,
7268.0,Hoppladi Hopplada,HURRICAN GAMES / ,CATHALA Bruno() /,2008.0,,Boite,Usa,2-7,7,Dés Combinaison,23.0,Animaux Pb 1,Gestion de main,,,,,
10540.0,Shrimp,ZOCH / ,MATTHAUS Doris() / KROPF Marcus() /,2012.0,,Boite,France,2-6,8,"Animaux, Gastronomie",23.0,Alimentation Pb,Lancers de dés,Stop ou encore,,,,
6967.0,Vertigo,ASMODEE(Editeur - Distributeur) / ,FRAGA Roberto(Auteur) /,1991.0,,Boite,France,2-4,7,Nature Pollution Développement Durable Économie,23.0,Nature 1,Observation / écoute,Rapidité / réflexes,,,,
9701.0,Amazonas,EUROGAMES / ,BARC Sylvie() / DES PALLIERES Philippe() / TRIGAUX Pascal() /,2005.0,,Boite,France,3-4,12,,23.0,,,,,,,
5930.0,Parfumaster Nature,KOSMOS(Editeur - Distributeur) / ,Mirko SUZUKI(Illustration - graphisme) / DORRA Stefan(Auteur) / STEPHAN Claus(Illustration - graphisme) /,1991.0,,Boite,France,2-4,10,"Fleurs, Fruits, Nature, Odeurs",23.0,Nature 2,,,,,,
6230.0,Regenbogen Schlange,SENTOSPHERE / ,DEBROISE Véronique() /,1999.0,,Boite,France,2-5,5,"Animaux, Serpents",23.0,Animaux Pb 2 C3,,,,,,
6224.0,Recre A La Ferme,AMIGO / ,POKORNIK Brigitte() / FREUDENREICH Oliver() /,1987.0,,Boite,France,2-4,4,"Animaux, Ferme",23.0,Animaux Ferme 2,,,,,,
5983.0,Petits Barboteurs (Les),NATHAN / ,"Malcolm Goldsmith, Michael Kindred (Auteurs)",1991.0,,Boite,France,2-4,5,"Animaux, Canards",23.0,Animaux Ferme 2,,,,,,
9972.0,Time'S Up Vert,RAVENSBURGER / ,MEISTER Heinz() / LINDLEY Katrin() /,2011.0,,Boite,Usa,4-12,4,"Ambiance, Abstrait",24.0,Ambiance Pb 1,,,,,,
7500.0,Pictionary (Pk Bte Bleue 1E Éd Fr),ASMODEE(Distributeur) / REPOS PRODUCTION(Editeur) / R&R GAMES(Licence) / ,PETER SARRETT(Auteur) /,1988.0,,Boite Française,France,3-16,12,Ambiance Dessin Deviner,24.0,,Observation / écoute,Rapidité / réflexes,,,,
4093.0,Chasse Gardee,Kenner Parker France / PICTIONARY Inc. / ,Rob Angel (Auteur),2002.0,,Kosmos 2000 Et Tilsit Pour La Version Française En,France,2,12,"Animaux, Canards, Chasse, Ours, Renards, Gibier",24.0,Animaux Pb 1,Dessin,,,,,
7676.0,Plury One,TILSIT éditions / KOSMOS / ,HOFFMANN Rudi() / VOHWINKEL Franz() /,2001.0,,"Origine 2002, Médaille De Bronze Au Concours Lépin",Nouvelle Zélande,2 ou plus,8,Ambiance Communication Qr,24.0,Ambiance Pb 1,Placement de tuiles,Déplacement / exploration,Affrontement,,,
6681.0,Temps Presse (Le),Valoremis / ,DESCLOS Pascal() /,2003.0,,Boite,France,3-16,10,"Ambiance, Dessin, Mime",24.0,Ambiance Pb 1,Expression orale,Expression gestuelle,Vote,,,
7629.0,Time'S Up Party,PIATNIK / ,FUHRER Catty() /,2008.0,,,France,4-12,8,Ambiance Personnages Celebres,24.0,Ambiance Pb,Parcours,Expression gestuelle,Expression orale,,,
3405.0,A - Z,ASMODEE(Distributeur) / REPOS PRODUCTION(Editeur) / R & R Games Inc(Licence) / ,SARRETT Peter(Auteur) / LES BELGES A SOMBREROS(Auteur) /,1999.0,,,France,,12,"Ambiance, Mots, Vocabulaire",24.0,Cl Lettres 3 Expo,Expression gestuelle,Expression orale,Contre la montre,,,
4454.0,Decimot,TACTIC FRANCE(Editeur) / ,,1984.0,,Boite,Allemagne,2 ou plus,8,"Lettres, Mots",24.0,Lettres - Mots Pb2 - C1,Connaissances,Contre la montre,,,,
3876.0,Bonne Reponse (La),MB Jeux / MB France / ,,1987.0,,"1987 Sur La Boite, 1985 Dans La Règle",France,2-6,8,"Mots, Vocabulaire, (Petit Bac)",24.0,Lettres - Mots Pb2 - C1,Connaissances,Expression écrite,,,,
6038.0,Pioch A Mots,RAVENSBURGER / ,LAUPHEIMER Horst() / WITTENBERG Heinz() /,2004.0,,,Allemagne,2-4,9,"Lettres, Mots",24.0,Lettres - Mots Pb2 - C1,Connaissances,Gestion de main,,,,
3697.0,Bac A La Carte (Saison 1),Sandra Moreira Editions(Editeur) / ,MOREIRA Pascal(Auteur) / MOREIRA Sandra(Auteur) /,2004.0,,Boite,Allemagne,2 ou plus,7,"Vocabulaire, Mots",24.0,Lettres - Mots Pb2 - C1,Connaissances,Expression écrite,,,,
6918.0,Ultimo,Two Five (Editions) / ,MAYER R.J.() / SCHARNITZKY Patrick() /,1996.0,,,Allemagne,,15,Mots,24.0,Lettres - Mots Pb2 - C1,Connaissances,Contre la montre,,,,
2273.0,Lexicon,Point a Point(Editeur - Distributeur) / ,Christian Huck (Auteur),1968.0,,Boite 1935 & 1968,Allemagne,,6,Lettres,24.0,180 Lettres,Expression écrite,Connaissances,,,,
5445.0,Lexicon (Petite Boîte Rouge - 1940),Thomas Holdsworth and Sons Ltd. / John Waddington Ltd. / ,David Whitelaw (Auteur),1940.0,,Boite,France,2-4 ou plus,,"Lettres, Mots",24.0,Lettres - Mots Pb2 - C1,Expression écrite,,,,,
4533.0,Diamino Poker,MIRO COMPANY / ,David Whitelaw (Auteur),,,,France,,,"Lettres, Mots, Poker",24.0,Lettres - Mots Pb2 - C1,Expression écrite,,,,,
5466.0,Livres (Club Pour Vous),GAY PLAY / ,,,,,Allemagne,2 ou plus,,"Lettres, Mots",24.0,Lettres - Mots Pb2 - C1,Lancers de dés,Bluff,Expression écrite,,,
6167.0,Qui Que Quoi  Voyage,HACHETTE / ,,2011.0,,,France,2 ou plus,,"Mots, Vocabulaire, (Petit Bac)",24.0,Lettres - Mots Pb2 - C1,,,,,,
10017.0,Kubb,TACTIC FRANCE / ,,,,,France,2 en équipes,8,"Traditionnel, Abstrait",24.0,,Dessin,Expression écrite,Association,,,
5633.0,Memo Mime,GOKI(Editeur - Distributeur) / ,,1987.0,,Boite,Allemagne,2-4,,"Ambiance, Mime",24.0,Ambiance 3,Adresse,Affrontement,,Collection Du Cnj,,
6585.0,Suis-Je Une Banane,MB Jeux / ,,1995.0,,Boite,France,2-4,3,"Questions Réponses, Devinettes",24.0,Ambiance 1,Expression gestuelle,Mémoire,,Collection Du Cnj,,
5770.0,Monsieur Patate A Dit,JUMBO International / ,,2000.0,,Boite,France,1-4,7,"Ambiance, Électronique",24.0,Ambiance Pb 1,Question réponse,Déduction,,,,
9962.0,Crise Crash,Hasbro France / Hasbro International Inc / ,,2010.0,,,Allemagne,2-6,3,Economie Finance Bourse,25.0,Divers 15,,,,,,
2915.0,Stocks & Bonds,CRISE CRASH EDITIONS(Editeur - Distributeur) / ,"Audrey CASSARD, Franck MOUTOT (Auteurs) / Loîc Prat (Illustrateur)",1964.0,,Boite,Allemagne,2-8,8,Economie Finance Bourse,25.0,026 Finance,Parcours,Lancers de dés,Mise / enchère,,,
1223.0,Beaugency,3M COMPANY(Editeur - Distributeur) / ,,2007.0,2008.0,Acquisition,France,2,,"Moyen Age, Construction De Chateau Fort",25.0,Ent Carton 2,Négoce / marchandage,Mise / enchère,Lancers de dés,,,
1222.0,Tarasque,SCHMIDT Spiele GmbH / ,LEHMANN Wolfgang() / MENZEL Michael() /,2007.0,2008.0,Acquisition,Allemagne,2-6,8,Fantastique Dragons,25.0,Ent Carton 2,,,,,,
4042.0,Cathedral (Boîte Rouge),SCHMIDT Spiele GmbH / ,Wolfgang PANNING() / MENZEL Michael() /,1985.0,,Boite,France,2,8,,25.0,Abstrait 8,,,,,,
5379.0,Kiboko,PIN INTERNATIONAL(Editeur) / ,MOORE Robert P.(Auteur) /,1999.0,,,France,2-6,,"Loto, Mémory, Multijeux",25.0,Animaux Divers,,,,,,
4925.0,Friends Le Jeu,MITIK / ,Michel Madoré (Illustrateur),2002.0,,Bgg,France,2- ou plus,4,Serie Television,25.0,Dd Cinema - Serie Tv 3,,,,,,
,La Famille Delajungle,TILSIT éditions / ,Tilsit Team,2003.0,,,Allemagne,2-4,10,,25.0,,,,,,,
5451.0,Lievre Et La Tortue (Le) 78,TILSIT KIDS / Nickelodeon,Tilsit Team,1978.0,,Boite,Suisse,2-6,8,,26.0,Animaux Ferme 2,,,,,,
5450.0,Lievre Et La Tortue (Le) 85,CARLIT(Distributeur) / RAVENSBURGER(Editeur - Distributeur) / ,PARLETT David(Auteur) /,1985.0,,Boite,France,2-6,8,,26.0,Animaux Ferme 2,,,,,,
10532.0,Elysium,RAVENSBURGER(Editeur - Distributeur) / ,PARLETT David(Auteur) /,2014.0,,,France,,8,,27.0,Antiquite 2,,,,,,
4760.0,Euphrat & Tigris,HABA / ,KRAMER Wolfgang() / ULRICH Richard() / SKIBBE Edda() /,1997.0,1998.0,Boite,Allemagne,2-4,6,Antiquite Civilisation,27.0,Antiquite,,,,,,
10370.0,Concordia,SPACE COWBOYS(Editeur - Distributeur) / ,,2013.0,,Boite,France,2-5,14,Antiquite Civilisation,27.0,Antiquite,Combinaison / collection,Affrontement,,,,
104.0,Civilisation,HANS IM GLUCK / ,KNIZIA Reiner() /,1989.0,,,France,2-7,12,"Evolution, Histoire, Mediterrannee",27.0,U Evolutions,Majorité / influence,Gestion de main,Connexion,,,
5853.0,Odyssee (Hexagames),PD-VERLAG(Editeur - Distributeur) / ,MAC GERDTS(Auteur) /,1995.0,,Boite,Allemagne,2-6,12,"Antiquite, Legendes, Mythologie, Olympe",27.0,Antiquite,Deck building,Gestion de main,Déplacement / exploration,,,
3985.0,Capitol (Schmidt),DESCARTES (jeux) / ,TRESHAM Francis() /,2001.0,,"Boite, 2000 Les Auteurs Et 2001 Schmidt",France,2-4,12,Antiquite,27.0,Antiquite,Majorité / influence,Gestion de main,Combinaison / collection,,,
10098.0,Sylla,HEXAGAMES / ,WITT Hartmut() /,2008.0,,Boite,France,3-4,10,,27.0,Antiquite,Déplacement / exploration,,,,,
